,genres,artist_name,name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,cluster
207187,World,Matt Redman,"10,000 Reasons (Bless The Lord) - Live",68,0.514,0.458,5.708216666666667,0.486,0.0,0.574,-8.147,0.0258,72.484,0.363,7
1962,Country,Keith Urban,Gettin' In The Way,43,0.0685,0.518,3.8071166666666665,0.877,0.000114,0.146,-6.571,0.0534,163.915,0.454,6
79417,Opera,Riccardo Muti,Romeo and Juliet: Montagues and Capulets (Dance of the Knights),19,0.785,0.256,5.336216666666667,0.235,0.689,0.053,-14.407,0.0359,107.149,0.124,3
82628,Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 3: Ohe! Ohe! Schreckliche Schlange",10,0.924,0.341,2.3751166666666665,0.0527,1.56e-05,0.108,-26.406,0.0609,142.308,0.0821,9
229151,Soul,Free n Losh,The Right Song (feat. Terrell Morris),42,0.407,0.48,3.15,0.441,1.61e-06,0.102,-6.989,0.227,79.273,0.5,2
82226,Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: ""Rheingold! Rheingold!""",9,0.909,0.144,4.796666666666667,0.223,0.0965,0.71,-18.405,0.0655,88.921,0.0781,9
165061,Reggaeton,Jowell,Prendan los Motores (feat. Farruko),24,0.0618,0.736,3.3522166666666666,0.738,0.0,0.206,-5.59,0.134,84.003,0.662,5
123579,Classical,Antonio Vivaldi,Sposa son disprezzata,52,0.993,0.293,5.8471166666666665,0.00966,0.11,0.0604,-29.125,0.0506,113.942,0.0394,9
81852,Opera,Gaetano Donizetti,"L'elisir d'amore / Act 1: ""Quanto è bella, quanto è cara!""",6,0.975,0.339,2.926,0.225,0.000527,0.606,-15.04,0.0584,84.53,0.387,9
167951,Comedy,Lewis Black,Expectations,36,0.798,0.658,4.86955,0.667,1.52e-06,0.969,-6.497,0.947,79.878,0.0913,4
174261,Comedy,Andrew Dice Clay,Laughter Vs. Comedy - Live At Dangerfield's/1989,14,0.766,0.492,1.1233333333333333,0.528,0.0,0.865,-17.809,0.878,167.688,0.304,4
57776,Opera,Hans Pfitzner,"Piano Concerto in E-Flat Major, Op. 31: III. Ausserst ruhig, versonnen, schwarmerisch",34,0.955,0.181,9.825333333333333,0.00211,0.642,0.129,-38.506,0.0478,63.677,0.038,3
119601,Rap,Tyrese,How You Gonna Act Like That,60,0.107,0.733,4.91155,0.521,0.0,0.0692,-3.657,0.0457,112.913,0.525,1
181676,Jazz,Don Philippe,Frowleerd,33,0.778,0.772,1.8194833333333333,0.0565,0.94,0.111,-14.317,0.149,81.542,0.219,3
184117,Movie,Leopold Stokowski,The Nutcracker Suite OP 71A Arabian Dance,13,0.936,0.148,3.25645,0.0343,0.0406,0.084,-26.12,0.0432,83.811,0.0532,9
70802,Hip-Hop,Oliver Francis,Gemini,59,0.132,0.592,2.8470666666666666,0.605,1.59e-05,0.11,-7.476,0.245,169.924,0.43,6
95828,Indie,Christian Leave,Never,53,0.0288,0.341,3.7741333333333333,0.408,0.0,0.128,-9.337,0.0652,174.249,0.255,6
152048,Pop,MOONZz,Every Every (Telykast Remix),61,0.0248,0.528,3.2533333333333334,0.787,6.7e-06,0.222,-4.651,0.0398,150.044,0.259,6
211411,Comedy,Jackie Kashian,Normal Vampires & Parade Rainers,13,0.787,0.596,2.4717666666666664,0.75,0.0,0.935,-8.091,0.914,58.922,0.683,4
202470,Soundtrack,Elmer Bernstein,The Great Escape - Theme from the Motion Picture (Remix) (feat. Dominik Hauser),35,0.873,0.682,2.1534,0.314,0.9,0.123,-10.617,0.0429,119.097,0.322,0
167139,Classical,Frédéric Chopin,"Nocturne in C Minor, Op. 48, No.1",29,0.991,0.31,5.93045,0.0731,0.901,0.052,-22.296,0.0425,95.882,0.0384,3
204111,Soundtrack,Max Richter,Love And Imagination,27,0.981,0.154,2.7091166666666666,0.0541,0.087,0.0875,-25.064,0.0369,71.603,0.0363,9
93291,Indie,Soccer Mommy,Your Dog,63,0.122,0.652,3.2334833333333335,0.669,0.00039,0.169,-7.797,0.0262,115.047,0.769,5
124460,Classical,Christopher Blake,What Have I Done?,39,0.927,0.42,2.9391333333333334,0.354,0.000455,0.108,-12.119,0.136,150.689,0.134,2
10438,Alternative,Modest Mouse,Bukowski,48,0.0839,0.622,4.24445,0.413,0.00235,0.131,-9.975,0.0457,130.166,0.52,1
183587,Movie,Donny Osmond,Too Young,20,0.427,0.145,3.10845,0.637,1.21e-06,0.316,-4.411,0.0403,171.892,0.347,6
219268,World,MeloMance,Deepen,33,0.422,0.553,4.633166666666667,0.374,1.84e-05,0.109,-6.409,0.0266,77.999,0.149,2
224235,Rock,Maná,El Verdadero Amor Perdona (feat. Prince Royce),64,0.474,0.782,3.9690666666666665,0.762,1.01e-05,0.129,-5.125,0.0274,113.473,0.719,5
231439,Soul,Sade,Be That Easy,42,0.876,0.672,3.6533333333333333,0.259,5.38e-05,0.115,-11.703,0.0287,119.914,0.189,2
32219,Anime,Nobuo Uematsu,"Iifa, the Ancient Tree of Life",21,0.476,0.241,2.4862166666666665,0.301,0.707,0.16,-13.813,0.0359,179.925,0.0538,3
165843,Reggaeton,Magnate,Stand By,20,0.246,0.852,3.6588833333333333,0.715,0.000296,0.118,-4.984,0.0564,94.004,0.671,5
1179,Alternative,Tierra Whack,Hungry Hippo,68,0.0227,0.894,1.0,0.61,0.00744,0.102,-5.691,0.0487,136.64,0.78,5
27153,Alternative,Biig Piig,Vice City,46,0.663,0.791,3.09615,0.196,0.151,0.141,-13.271,0.466,136.903,0.186,2
201925,Soundtrack,Jesper Kyd,Florence Tarantella,38,0.612,0.24,1.86595,0.318,0.187,0.111,-13.406,0.0377,88.695,0.238,9
162384,Reggaeton,Mojito Lite,Si Te Molesta,39,0.026,0.405,4.3151166666666665,0.747,0.0,0.201,-5.23,0.0302,185.881,0.567,6
180688,Jazz,Brian Culbertson,I Wanna Love You,31,0.0244,0.722,5.69,0.62,0.527,0.324,-8.628,0.026,91.99,0.632,0
225229,Rock,UVERworld,Odd Future,63,0.015,0.694,3.7651166666666667,0.795,0.0,0.114,-4.649,0.0924,128.036,0.556,1
86781,R&B,Joel Baker,What's A Song,53,0.165,0.647,3.2522166666666665,0.604,0.0,0.394,-6.601,0.0504,79.026,0.475,1
93615,Indie,Fruit Bats,Humbug Mountain Song,63,0.0355,0.593,3.07245,0.926,0.0582,0.311,-5.361,0.0319,100.011,0.945,5
79278,Children’s Music,Dounia,ROYAL,55,0.263,0.703,2.7413166666666666,0.845,0.0,0.0778,-4.388,0.233,87.909,0.181,1
32964,Anime,May J.,涙そうそう,32,0.65,0.467,4.534,0.468,0.0,0.179,-6.433,0.0312,144.094,0.517,2
229515,Soul,Luther Vandross,The Impossible Dream,43,0.866,0.244,5.264666666666667,0.281,0.00133,0.0938,-11.618,0.0289,145.253,0.0461,2
144601,Indie,Dr. Dog,I Saw Her for the First Time,46,0.811,0.55,4.29935,0.314,4.26e-06,0.457,-8.38,0.0258,109.564,0.263,2
51346,Blues,Santana,Smooth (feat. Rob Thomas) - Radio Edit,29,0.182,0.639,4.032,0.782,1.5e-05,0.225,-9.177,0.0291,115.942,0.964,5
214269,Country,Kelsea Ballerini,Miss Me More - Recorded at Sound Stage Studios Nashville,55,0.135,0.683,3.218583333333333,0.676,0.0,0.126,-7.26,0.0588,96.044,0.643,5
142644,Indie,AJ Mitchell,No Plans (feat. Marteen),54,0.0593,0.794,2.92215,0.654,0.0,0.35,-5.492,0.0463,114.965,0.719,5
220834,World,Bahramji & Maneesh De Moor,Watch the Cat,25,0.849,0.628,9.249483333333334,0.338,0.737,0.131,-14.488,0.0603,87.998,0.194,0
70618,Hip-Hop,Eminem,Kim,58,0.0203,0.549,6.298216666666667,0.919,0.0,0.456,-2.956,0.448,142.728,0.0956,6
178458,Jazz,A Tribe Called Quest,Footprints,43,0.0947,0.827,4.010666666666666,0.805,0.0,0.272,-5.009,0.257,100.06,0.685,5
196620,Soul,Wilson Pickett,Soft Soul Boogie Woogie,38,0.323,0.782,2.644,0.672,5.8e-05,0.666,-12.197,0.0426,91.189,0.959,7
21067,Dance,Miguel,Cadillac,48,0.108,0.67,5.26555,0.735,0.00042,0.251,-6.712,0.0645,112.52,0.498,1
232581,Soul,John Legend,It Don't Have to Change (feat. The Stephens Family),39,0.844,0.589,3.38555,0.361,0.0,0.519,-9.894,0.0403,118.559,0.592,2
174583,Comedy,Brian Posehn,War's Over / New Boobs,15,0.823,0.613,1.53555,0.606,0.0,0.876,-9.568,0.946,66.78,0.728,4
28090,Anime,Nobuo Uematsu,Prelude (Final Fantasy Series),41,0.94,0.207,3.36645,0.269,0.907,0.108,-15.315,0.0385,154.176,0.0389,3
18942,Dance,Florence + The Machine,Addicted To Love,47,0.0767,0.548,3.3231166666666665,0.716,1.66e-06,0.0873,-5.756,0.0706,110.085,0.356,1
78878,Children’s Music,Electric Guest,Dear To Me,59,0.0508,0.73,4.024666666666667,0.573,0.0472,0.062,-7.009,0.0375,117.692,0.6,1
34219,Anime,Aimer,Anatani Deawanakereba Kasetsutouka - Live in Church Version,21,0.95,0.353,6.926,0.416,0.00132,0.1,-9.047,0.0429,145.023,0.214,9
47000,Blues,cleopatrick,daphne did it,48,0.00014,0.33,3.3781166666666667,0.837,0.463,0.528,-4.531,0.0496,78.937,0.492,7
98145,Children’s Music,System Of A Down,Shimmy,58,0.000941,0.434,1.8466666666666667,0.96,0.0286,0.0437,-3.556,0.0462,118.97,0.698,6
98130,Children’s Music,Ari Lennox,Pedigree,56,0.148,0.804,1.9460833333333334,0.664,1.72e-06,0.246,-7.331,0.0913,137.18,0.83,5
167386,Comedy,Robin Williams,"Bush, Cheney, And The Obamas - Explicit Audio",45,0.863,0.576,8.62,0.968,0.0,0.892,-7.48,0.931,141.154,0.183,4
97382,Children’s Music,VHS Collection,Sign,54,0.0117,0.675,4.339283333333333,0.6,0.00547,0.0866,-6.261,0.0345,112.005,0.0501,1
7648,Country,Jimmie Allen,High Life,37,0.159,0.529,3.2691166666666667,0.827,0.0,0.0989,-3.639,0.0432,156.021,0.623,6
53471,Blues,Otis Spann,Bird In A Cage,27,0.622,0.572,6.113783333333333,0.418,0.838,0.107,-10.344,0.0277,84.772,0.517,0
5510,Alternative,Amon Amarth,Twilight Of The Thunder God,61,1.62e-05,0.374,4.145783333333333,0.92,0.026,0.0802,-4.653,0.0501,191.014,0.278,6
81698,Opera,Gioachino Rossini,"Introduction, Theme and Variations for Clarinet and Orchestra in E flat major - Cadenza: Charles Neidich: Var.V: Maggiore",6,0.969,0.402,2.89445,0.142,0.838,0.126,-22.672,0.0576,157.591,0.336,3
47597,Blues,Peter And Gordon,A World Without Love,41,0.232,0.512,2.6813333333333333,0.658,0.0,0.108,-9.972,0.0607,129.861,0.752,5
159656,Reggaeton,Amarion,Sin Cuerda,20,0.639,0.699,3.2028833333333333,0.807,0.000171,0.0893,-4.483,0.0588,95.037,0.658,5
103403,Children’s Music,Coheed and Cambria,No World for Tomorrow,45,0.0152,0.533,5.09445,0.945,0.0,0.236,-3.919,0.0512,100.022,0.327,1
5219,Alternative,Trivium,The Sin And The Sentence,58,0.000386,0.517,5.831166666666666,0.97,0.00026,0.0413,-3.992,0.0767,100.036,0.476,1
90628,Hip-Hop,Big Sean,Paradise,48,0.0602,0.795,2.4688833333333333,0.63,0.0,0.11,-5.71,0.256,127.954,0.222,1
80874,Opera,Francesco Cilea,"Adriana Lecouvreur / Act 1: ""La dolcissima effigie""",7,0.974,0.285,2.5166666666666666,0.231,0.854,0.115,-17.04,0.0445,87.263,0.0531,3
160738,Reggaeton,Lenny Tavárez,No Se Que Fue,37,0.337,0.827,4.0812,0.777,1.38e-06,0.0896,-4.231,0.0754,91.999,0.772,5
123019,Reggae,Alton Ellis,I'm Still In Love,55,0.0693,0.835,3.7622166666666668,0.466,1.57e-06,0.243,-12.201,0.227,86.046,0.862,5
25740,Electronic,Everything But The Girl,Before Today - 2015 Remaster,31,0.0905,0.753,4.295333333333334,0.522,0.0319,0.0915,-11.694,0.0575,149.612,0.634,5
69953,Hip-Hop,21 Savage,No Advance,60,0.104,0.829,4.607783333333333,0.357,8.35e-05,0.0799,-11.543,0.28,108.09,0.0391,1
28000,Anime,Yasuharu Takanashi,Fairy Tail Main Theme - Slow ver.,44,0.0636,0.179,2.5768833333333334,0.421,0.752,0.201,-7.51,0.0347,76.853,0.049,0
126317,Classical,Stuttgart Piano Trio,"Piano Trio No. 2 In E Flat Major, Op. 100, D. 929: II. Andante Con Moto",40,0.984,0.304,8.68445,0.0271,0.24,0.0963,-21.342,0.0376,100.212,0.0827,9
49775,Blues,"Crosby, Stills, Nash & Young",Ohio - 45 RPM Single; Stereo,37,0.225,0.444,2.99955,0.721,0.00211,0.242,-6.337,0.0261,78.453,0.785,5
36043,Anime,Kento Ohgiya,花火,13,0.69,0.551,4.986883333333333,0.368,0.847,0.0966,-16.358,0.0331,185.934,0.787,0
134273,Reggae,Sublime,Johnny Too Bad,30,0.47,0.667,5.79225,0.565,0.155,0.183,-8.978,0.059,82.755,0.725,5
1587,Alternative,The 1975,Give Yourself A Try,64,3.06e-05,0.313,3.276483333333333,0.8,0.0,0.497,-5.011,0.0683,183.047,0.871,6
193287,Soul,Set Mo,Fault Lines,62,0.0588,0.662,3.032783333333333,0.676,7.62e-05,0.216,-5.514,0.0291,106.032,0.419,1
145289,Indie,BANKS,Beggin For Thread - Gryffin & Hotel Garuda Remix,51,0.171,0.519,4.065566666666666,0.777,0.000176,0.101,-5.516,0.0554,121.94,0.154,1
130303,Classical,Frédéric Chopin,"Piano Sonata No. 3 in B Minor, Op. 58: III. Largo",30,0.995,0.3,7.945783333333333,0.00421,0.918,0.105,-34.612,0.0425,75.347,0.13,3
222344,Rock,George Harrison,What Is Life,63,0.00467,0.468,4.406883333333333,0.834,0.000454,0.318,-5.806,0.0323,131.322,0.878,5
13952,Dance,Niall Horan,This Town,75,0.72,0.678,3.8808666666666665,0.401,0.0,0.118,-8.408,0.0312,111.855,0.194,2
220780,World,Karunesh,Horizon,35,0.751,0.37,8.233333333333333,0.255,0.96,0.0762,-17.126,0.0309,106.185,0.499,3
162758,Reggaeton,Caramelos De Cianuro,Como Serpiente - Live From Paris,31,0.0276,0.614,2.722166666666667,0.739,0.000239,0.829,-8.773,0.169,141.012,0.623,7
188539,Ska,"Lee ""Scratch"" Perry",Mr. Brown Dub,27,0.162,0.834,4.194883333333333,0.418,0.326,0.178,-9.601,0.0382,123.989,0.508,5
176996,Jazz,Human Bell,Hanging From the Rafters,36,0.249,0.524,9.888883333333334,0.416,0.84,0.15,-9.983,0.0263,89.465,0.0468,0
117661,Rap,Wiz Khalifa,Bottle Poppers,57,0.0628,0.879,3.1193,0.662,0.0,0.243,-4.555,0.298,132.547,0.773,5
82196,Opera,Giuseppe Verdi,"Macbeth, Act I: Giorno non vidi mai di fiero, e bello!",15,0.978,0.305,4.175783333333333,0.102,0.0112,0.128,-20.751,0.0514,79.109,0.0398,9
33455,Anime,BACK-ON,ONE STEP!,19,0.0079,0.597,3.6766666666666667,0.946,0.0,0.342,-3.351,0.128,134.976,0.648,6
196950,Soul,Janet Jackson,So Excited,41,0.213,0.821,3.236666666666667,0.789,1.15e-05,0.0525,-4.197,0.36,107.002,0.875,5
205532,Soundtrack,Philip Glass,Floe (Remix) - Specially Mixed for Your Personal Cassette Player,30,0.488,0.424,6.001116666666666,0.545,0.983,0.142,-12.458,0.0418,99.166,0.152,0
50324,Blues,Joe Cocker,The Letter - Live At The Fillmore East/1970,39,0.309,0.485,4.54955,0.949,0.000307,0.938,-5.509,0.157,90.553,0.748,7
10648,Alternative,Disturbed,The Sound of Silence - Live feat. Myles Kennedy,50,0.374,0.274,4.868666666666667,0.6,1.58e-06,0.883,-6.089,0.0378,82.633,0.224,7
125157,Classical,Frédéric Chopin,"Nocturne in F-Minor Op. 55, No. 1",36,0.988,0.299,4.91045,0.0258,0.903,0.0805,-29.882,0.0445,72.886,0.0693,3
136250,Reggae,Giant Panda Guerilla Dub Squad,Solution,24,0.0887,0.85,3.52015,0.541,0.000196,0.0363,-8.136,0.0465,134.225,0.741,5
220172,World,Passion,Breathe - Live,28,0.377,0.335,4.2122166666666665,0.312,0.0086,0.1,-10.414,0.0314,129.312,0.13,2
36078,Electronic,Lucky Luke,Lyd (Like You Do),49,0.262,0.725,3.98045,0.708,0.81,0.302,-5.876,0.0457,128.075,0.181,0
173942,Comedy,Tommy Ryman,Bath Time,15,0.817,0.584,1.6777333333333333,0.897,0.0,0.9,-7.738,0.944,85.616,0.397,4
123541,Classical,Steve Reich,Music For 18 Musicians,46,0.982,0.512,56.51733333333333,0.529,0.926,0.0854,-14.874,0.046,106.504,0.367,8
37640,Electronic,Sullivan King,We In Here (feat. Dan Rudd),29,0.000604,0.791,3.625,0.982,0.00143,0.284,-2.623,0.116,128.028,0.339,5
32528,Anime,Sheena Ringo,依存症,35,0.00135,0.137,6.39555,0.673,0.0676,0.242,-3.12,0.0387,152.138,0.352,6
191303,Ska,Teenage Bottlerocket,Crawling Back To You,19,7.48e-05,0.382,2.4417833333333334,0.991,0.071,0.202,-3.45,0.11,179.977,0.317,6
157749,Ska,Lars Frederiksen and the Bastards,Dead Americans,37,0.00219,0.588,2.102883333333333,0.948,0.0,0.69,-1.432,0.0336,107.442,0.831,7
183381,Movie,Randy Newman,Come to Papa,19,0.707,0.257,2.096,0.176,0.812,0.123,-11.828,0.0652,143.032,0.0383,3
167056,Rock,Billy Idol,White Wedding - Pt. 1,68,0.0133,0.673,4.203333333333333,0.814,0.00293,0.343,-5.411,0.0367,147.193,0.728,1
149041,Jazz,Elaquent,Cocoa,38,0.749,0.67,2.9100333333333332,0.28,0.904,0.108,-8.892,0.104,110.016,0.148,0
42938,Folk,Gary Puckett & The Union Gap,Young Girl,61,0.653,0.408,3.24155,0.544,0.0,0.512,-8.277,0.0333,119.112,0.446,2
81953,Opera,Francesco Cilea,Io son l'umile ancella,17,0.985,0.201,3.98445,0.0739,0.0895,0.109,-18.56,0.0434,99.609,0.0375,9
228491,Soul,Stephanie Mills,I Feel Good All Over,41,0.494,0.469,5.036666666666667,0.473,0.0,0.0921,-11.501,0.0328,123.129,0.229,2
127987,Classical,Claude Debussy,Pelléas et Mélisande symphony,31,0.952,0.068,23.120666666666665,0.013,0.806,0.0877,-27.114,0.0455,76.492,0.0311,3
203343,Soundtrack,Stephen Warbeck,Love & the Rehearsal,31,0.832,0.109,4.31,0.105,0.959,0.109,-20.68,0.0386,89.021,0.0383,3
69410,Hip-Hop,Eminem,Arose,64,0.168,0.532,4.577116666666667,0.906,0.0,0.14,-6.118,0.446,140.684,0.547,6
220889,World,Autechre,Altibzz,32,0.896,0.214,2.8746666666666667,0.0559,0.836,0.0996,-20.778,0.0327,133.985,0.0395,3
36531,Electronic,Thievery Corporation,Fight to Survive,36,0.131,0.771,3.9466666666666668,0.729,0.0425,0.107,-7.463,0.0341,100.01,0.304,1
110231,Pop,Rich The Kid,Leave Me,70,0.0323,0.869,3.04145,0.56,0.0,0.219,-7.59,0.137,147.9,0.392,1
1288,Alternative,My Darkest Days,Porn Star Dancing,63,0.0199,0.474,3.316883333333333,0.923,0.0,0.0673,-3.405,0.0897,160.035,0.347,6
134021,Reggae,Bumpin Uglies,Could've Been Great,28,0.00948,0.663,2.6662166666666667,0.74,1.85e-05,0.19,-3.44,0.114,159.855,0.813,5
107177,Opera,Giuseppe Verdi,Il Trovatore / Act 2: Qual suono! Oh ciel!,4,0.937,0.55,0.8073333333333333,0.313,0.00112,0.286,-20.465,0.133,78.785,0.434,9
122983,Reggae,Ocean Alley,Baby Come Back (triple j Like A Version),46,0.11,0.492,4.8177666666666665,0.544,2.6e-05,0.0934,-9.13,0.0449,148.674,0.373,6
123950,Classical,Christopher Blake,Thoughts,41,0.915,0.727,4.203216666666667,0.593,2.09e-06,0.116,-9.503,0.0586,120.14,0.389,2
131152,Reggae,Stick Figure,Rocky Road,40,0.323,0.888,4.32905,0.495,0.0132,0.105,-6.043,0.0474,131.006,0.75,5
124276,Classical,Béla Bartók,"Piano Concerto No. 3, Sz. 119, BB 127: II. Adagio religioso",36,0.962,0.267,10.096,0.0183,0.686,0.274,-28.269,0.0438,128.952,0.0371,3
137501,Reggae,SOJA,Look Within,31,0.0857,0.593,4.449783333333333,0.41,0.000143,0.119,-11.542,0.0748,135.956,0.356,2
106184,Opera,Gaetano Donizetti,"Lucia di Lammermoor / Act 1: ""Qui di sposa eterna...Ah! Verrano a te sull'aure""",10,0.967,0.325,6.97845,0.284,3.88e-05,0.192,-15.033,0.0712,81.521,0.105,9
148876,Jazz,Slakah The Beatchild,Where's Yesterday,49,0.154,0.787,3.69325,0.505,3.42e-05,0.122,-5.129,0.316,89.896,0.741,5
176331,Jazz,Ajmw,Nights In West,41,0.878,0.54,2.9411833333333335,0.339,0.812,0.0776,-12.46,0.0431,68.184,0.0398,3
115400,Rap,Young Thug,Check,66,0.0428,0.667,3.844883333333333,0.581,0.0,0.183,-5.164,0.323,110.953,0.368,1
19630,Dance,INNA,Iguana,58,0.391,0.732,2.69845,0.566,0.066,0.279,-4.917,0.161,134.447,0.588,1
117695,Rap,Wiz Khalifa,Letterman,59,0.0112,0.93,3.142716666666667,0.673,0.0,0.138,-7.314,0.0733,134.984,0.219,1
178895,Jazz,Freddie Hubbard,Red Clay,32,0.407,0.519,12.162666666666667,0.379,0.288,0.161,-14.368,0.0353,139.749,0.598,0
30921,Anime,Austin Wintory,The Road Forward,26,0.914,0.111,2.47275,0.258,0.843,0.121,-16.131,0.0432,69.024,0.0731,3
28884,Anime,KANA-BOON,Nerine,31,0.00762,0.564,3.86,0.924,0.0,0.288,-4.046,0.0428,102.987,0.699,5
136132,Reggae,Sublime,Mic Control - Rarities Version,26,0.217,0.828,1.49645,0.76,0.0561,0.114,-11.476,0.159,90.472,0.902,5
121997,Rap,System Of A Down,F**k The System,53,0.00216,0.474,2.2122166666666665,0.994,0.126,0.314,-1.884,0.103,171.433,0.847,6
93727,Indie,Houndmouth,Darlin',60,0.344,0.472,4.308,0.347,0.0379,0.101,-8.011,0.0305,116.904,0.363,2
13922,Dance,5 Seconds of Summer,She Looks So Perfect,68,0.000668,0.493,3.3749333333333333,0.956,0.0,0.416,-4.221,0.138,160.006,0.47,6
231392,Soul,Broods,Old Dog,43,0.00132,0.615,3.712816666666667,0.951,0.00143,0.0442,-3.203,0.0357,114.991,0.96,5
62786,Folk,Radical Face,Wrapped In Piano Strings,47,0.383,0.389,3.6297166666666665,0.438,0.205,0.113,-10.826,0.0295,140.906,0.4,2
143298,Indie,Billy Raffoul,1975,57,0.641,0.66,3.1726666666666667,0.407,1.22e-05,0.0622,-8.993,0.0613,119.934,0.324,2
131135,Reggae,Iration,Work It Out,41,0.132,0.81,3.434,0.645,0.000114,0.0644,-5.907,0.0583,155.992,0.836,5
79906,Opera,Adolphe Adam,Giselle: Act I - Overture,15,0.848,0.219,2.3393333333333333,0.0116,0.846,0.197,-21.376,0.0347,83.247,0.106,3
54753,R&B,Frank Ocean,Swim Good,66,0.00167,0.534,4.28645,0.675,0.00178,0.0579,-8.477,0.106,79.796,0.684,1
109591,Pop,Weezer,Buddy Holly,72,0.00611,0.535,2.6597833333333334,0.931,7.26e-05,0.0887,-4.012,0.0451,120.958,0.825,1
204399,Soundtrack,Howard Shore,Elven Rope,31,0.962,0.103,2.3173333333333335,0.0113,0.946,0.098,-31.799,0.0402,72.129,0.0383,3
85081,R&B,Miguel,Don't Look Back,42,0.00964,0.34,4.434216666666667,0.646,0.0,0.0668,-5.193,0.0522,111.863,0.291,6
3455,Alternative,Two Door Cinema Club,Once,55,0.00321,0.622,3.3164666666666665,0.869,0.000633,0.13,-6.303,0.042,110.03,0.556,1
33383,Anime,L'Arc-en-Ciel,Existence,25,0.00411,0.384,4.145116666666667,0.951,2.55e-06,0.383,-4.628,0.119,165.995,0.402,6
101981,Children’s Music,Red,Shadows,47,0.000185,0.325,3.3413333333333335,0.85,0.0,0.293,-4.383,0.0513,177.935,0.365,6
109286,Pop,Jack & Jack,Day Dreaming,72,0.071,0.752,3.52045,0.59,9.76e-06,0.095,-5.688,0.0259,101.241,0.353,1
191693,Ska,Guttermouth,Just A Fuck,16,0.000453,0.254,1.2706666666666666,0.959,0.0,0.158,-8.183,0.0655,179.941,0.594,6
94466,Indie,Bon Iver,33 “GOD”,62,0.83,0.52,3.55,0.389,0.0265,0.0937,-10.476,0.0403,133.113,0.326,2
164388,Reggaeton,Ivy Queen,Cosas De La Vida,21,0.109,0.788,4.28045,0.753,0.0,0.103,-5.865,0.0441,131.062,0.711,5
174182,Comedy,Brian Posehn,Yelling Stuff,15,0.887,0.617,4.9542166666666665,0.627,0.0,0.637,-9.583,0.921,74.728,0.648,4
94891,Indie,ayokay,Queen (feat. Quinn XCII),58,0.22,0.781,3.7451166666666666,0.619,0.0,0.112,-6.616,0.0882,82.954,0.391,1
177255,Jazz,El Michels Affair,Uzi (Pinky Ring),38,0.00478,0.758,3.2006666666666668,0.692,0.919,0.0662,-9.865,0.064,109.21,0.556,0
160781,Reggaeton,Kendo Kaponi,Terror (feat. Jowy Catedras),36,0.258,0.639,3.723333333333333,0.786,0.0,0.348,-4.182,0.236,150.121,0.669,6
210241,World,Planetshakers,Drawing Closer - Live In Kuala Lumpur,44,0.0019,0.571,4.5879666666666665,0.917,6.83e-05,0.171,-5.574,0.0597,127.042,0.465,6
78916,Children’s Music,The Avett Brothers,Head Full Of Doubt/Road Full Of Promise,59,0.437,0.304,4.799783333333333,0.483,2.94e-05,0.0984,-7.263,0.0383,176.283,0.161,6
31380,Anime,Rei Yasuda,bring back the colors,22,0.14,0.546,4.298,0.701,0.0,0.11,-6.114,0.0776,166.07,0.318,6
208491,World,Hillsong Young & Free,In Your Eyes - Live,40,0.00506,0.472,3.558,0.689,0.0,0.721,-5.97,0.033,128.005,0.284,7
87877,Hip-Hop,Young Thug,Webbie (feat. Duke),56,0.123,0.696,3.93155,0.589,0.0,0.134,-7.033,0.295,78.52,0.273,1
30626,Anime,Sheena Ringo,目抜き通り,42,0.0229,0.437,3.2693333333333334,0.871,0.00192,0.213,-3.62,0.0439,125.346,0.621,6
212573,Country,Chase Rice,Ride (feat. Macy Maloy),65,0.0374,0.666,4.020666666666667,0.694,0.0,0.124,-7.184,0.0333,115.07,0.354,1
101309,Children’s Music,The White Stripes,My Doorbell,49,0.297,0.606,4.031116666666667,0.662,0.00669,0.0985,-9.978,0.0349,97.064,0.817,5
84663,R&B,Stefflon Don,Lil Bitch (Intro),47,0.121,0.532,1.7044833333333334,0.795,0.0,0.142,-3.46,0.327,155.595,0.579,6
139465,Reggaeton,El Alfa,"Pomposo (Remix) [feat. Yomel el Meloso, Shadow Blow & Bulova]",61,0.305,0.871,3.76,0.931,0.00275,0.232,-3.647,0.0503,125.03,0.767,5
115763,Rap,Drake,Look What You've Done,62,0.485,0.495,5.032666666666667,0.351,0.0,0.0967,-14.669,0.34,134.369,0.271,2
92906,Indie,Tom Walker,Just You and I,80,0.456,0.567,2.9163833333333335,0.696,0.0,0.113,-5.416,0.301,92.061,0.544,1
227527,Soul,NoMBe,Summer's Gone 2.0,20,0.281,0.55,3.0836333333333332,0.826,1.03e-05,0.166,-8.779,0.267,146.05,0.412,6
